split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,s01_e03_c14,9,s01_e03_c14_u009,unknown,"You had a rough day, huh.. c'mere.",,,peaceful
train,s01_e03_c14,10,s01_e03_c14_u010,unknown,...That's it. I'm getting cigarettes.,,,powerful
train,s01_e03_c14,11,s01_e03_c14_u011,unknown,No no no!,,,mad
train,s01_e03_c14,12,s01_e03_c14_u012,unknown,"I don't care, I don't care! Game's over! I'm weak! I've gotta smoke! I've gotta have the smoke!",,,scared
train,s01_e03_c14,13,s01_e03_c14_u013,unknown,If you never smoke again I'll give you seven thousand dollars!,,,powerful
train,s01_e03_c14,14,s01_e03_c14_u014,unknown,"Yeah, alright.",,,neutral
train,s01_e04_c01,1,s01_e04_c01_u001,unknown,Alright. Phoebe?,,,neutral
train,s01_e04_c01,2,s01_e04_c01_u002,unknown,"Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",,,joyful
train,s01_e04_c01,3,s01_e04_c01_u003,unknown,"Yeah, see.. you took mine. Chandler, what about you?",,,joyful
train,s01_e04_c01,4,s01_e04_c01_u004,unknown,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",,,joyful
train,s01_e04_c01,5,s01_e04_c01_u005,unknown,"See, there's always one guy. ""If I had a wish, I'd wish for three more wishes.""",,,joyful
train,s01_e04_c01,6,s01_e04_c01_u006,unknown,"Hey Joey. Hi. Hey, buddy.",,,joyful
train,s01_e04_c01,7,s01_e04_c01_u007,unknown,"Hey, Joey, what would you do if you were omnipotent?",,,neutral
train,s01_e04_c01,8,s01_e04_c01_u008,unknown,Probably kill myself!,,,neutral
train,s01_e04_c01,9,s01_e04_c01_u009,unknown,..Excuse me?,,,neutral
train,s01_e04_c01,10,s01_e04_c01_u010,unknown,"Hey, if Little Joey's dead, then I got no reason to live!",,,sad
train,s01_e04_c01,11,s01_e04_c01_u011,unknown,"Joey, uh- OMnipotent.",,,neutral
train,s01_e04_c01,12,s01_e04_c01_u012,unknown,"You are? Ross, I'm sorry..",,,sad
train,s01_e04_c03,1,s01_e04_c03_u001,unknown,...Poulet passes it up to Leetch!,,,joyful
train,s01_e04_c03,2,s01_e04_c03_u002,unknown,Leetch spots Messier in the crease- there's the pass!,,,joyful
train,s01_e04_c03,3,s01_e04_c03_u003,unknown,We'll take a brief time out while Messier stops to look at some women's shoes.,,,neutral
train,s01_e04_c03,4,s01_e04_c03_u004,unknown,"Carol was wearing boots just like those the night that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- Sorry. Sorry.",,,neutral
train,s01_e04_c03,6,s01_e04_c03_u006,unknown,What?,,,neutral
train,s01_e04_c03,7,s01_e04_c03_u007,unknown,Peach pit.,,,neutral
train,s01_e04_c03,8,s01_e04_c03_u008,unknown,"Yes, Bunny?",,,joyful
train,s01_e04_c03,9,s01_e04_c03_u009,unknown,"Peach pit. That night we, uh- we had-",,,neutral
train,s01_e04_c03,10,s01_e04_c03_u010,unknown,-Peaches?,,,joyful
train,s01_e04_c03,11,s01_e04_c03_u011,unknown,"Actually, nectarines, but basically...",,,joyful
train,s01_e04_c03,12,s01_e04_c03_u012,unknown,Could've been a peach.,,,joyful
train,s01_e04_c03,13,s01_e04_c03_u013,unknown,"Then, uh, then we got dressed, and I-I... I walked her to the- -the bus stop... I'm fine.",,,neutral
train,s01_e04_c03,14,s01_e04_c03_u014,unknown,"Hey, that woman's got an ass like Carol's! What? Thought we were trying to find stuff.",,,joyful
train,s01_e04_c04,1,s01_e04_c04_u001,unknown,"So c'mon, you guys, tell me all the dirt!",,,joyful
train,s01_e04_c04,2,s01_e04_c04_u002,unknown,"Well, the biggest news is still you dumping Barry at the altar!",,,joyful
train,s01_e04_c04,3,s01_e04_c04_u003,unknown,Alright. Let's talk reality for a second.,,,neutral
train,s01_e04_c04,4,s01_e04_c04_u004,unknown,Okay.,,,neutral
train,s01_e04_c04,5,s01_e04_c04_u005,unknown,When are you coming home?,,,neutral
train,s01_e04_c04,6,s01_e04_c04_u006,unknown,"What? Guys, I'm not.",,,mad
train,s01_e04_c04,7,s01_e04_c04_u007,unknown,"C'mon, this is us.",,,neutral
train,s01_e04_c04,8,s01_e04_c04_u008,unknown,I'm not! This is what I'm doing now. I've got this job-,,,mad
train,s01_e04_c04,9,s01_e04_c04_u009,unknown,Waitressing?,,,neutral
train,s01_e04_c04,10,s01_e04_c04_u010,unknown,"Okay, I'm not just waitressing. I'm.. I, um... I write the specials on the specials board, and, uh... and I, uh... I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",,,neutral
train,s01_e04_c04,11,s01_e04_c04_u011,unknown,Well. Your mom didn't tell us about the blobbies.,,,neutral
train,s01_e04_c05,1,s01_e04_c05_u001,unknown,"Hey, Rach. How was it with your friends? Okay! How would you like some Tiki Death Punch?",,,joyful
train,s01_e04_c05,2,s01_e04_c05_u002,unknown,What's that?,,,neutral
train,s01_e04_c05,3,s01_e04_c05_u003,unknown,"Weeeell, it's rum, and-",,,neutral
train,s01_e04_c05,4,s01_e04_c05_u004,unknown,Okay.,,,neutral
train,s01_e04_c05,5,s01_e04_c05_u005,unknown,"We thought since Phoebe was staying over tonight we'd have kinda like a slumber party thing. We got some trashy magazines, we got cookie dough, we got Twister...",,,joyful
train,s01_e04_c05,6,s01_e04_c05_u006,unknown,"Ooh! Ooh! And I brought Operation! But, um, I lost the tweezers, so we can't operate. But we can prep the guy!",,,joyful
train,s01_e04_c05,7,s01_e04_c05_u007,unknown,"Uh, Rach, it's the Visa card people.",,,neutral
train,s01_e04_c05,8,s01_e04_c05_u008,unknown,"Oh, God, ask them what they want.",,,scared
train,s01_e04_c05,9,s01_e04_c05_u009,unknown,"Could you please tell me what this is in reference to? Yes, hold on. Um, they say there's been some unusual activity on your account.",,,neutral
train,s01_e04_c05,10,s01_e04_c05_u010,unknown,But I haven't used my card in weeks!,,,scared
train,s01_e04_c05,11,s01_e04_c05_u011,unknown,"That is the unusual activity. Look, they just wanna see if you're okay.",,,joyful
train,s01_e04_c05,12,s01_e04_c05_u012,unknown,"They wanna know if I'm okay. Okay.. they wanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money, everyone I know is either getting married, or getting promoted, or getting pregnant, and I'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, then you can tell them I'm okay, okay?",,,mad
train,s01_e04_c05,13,s01_e04_c05_u013,unknown,"Uh- Rachel has left the building, can you call back?",,,neutral
train,s01_e04_c05,14,s01_e04_c05_u014,unknown,"Alright, c'mon! Let's play Twister!",,,sad
train,s01_e04_c07,1,s01_e04_c07_u001,unknown,You should feel great about yourself! You're doing this amazing independence thing!,,,joyful
train,s01_e04_c07,2,s01_e04_c07_u002,unknown,"Monica, what is so amazing? I gave up, like, everything. And for what?",,,sad
train,s01_e04_c07,3,s01_e04_c07_u003,unknown,You are just like Jack.,,,neutral
train,s01_e04_c07,4,s01_e04_c07_u004,unknown,...Jack from downstairs?,,,neutral
train,s01_e04_c07,5,s01_e04_c07_u005,unknown,"No, Jack and the Beanstalk.",,,neutral
train,s01_e04_c07,6,s01_e04_c07_u006,unknown,"Ah, the other Jack.",,,neutral
train,s01_e04_c07,7,s01_e04_c07_u007,unknown,"Yeah, right! See, he gave up something, but then he got those magic beans. And then he woke up, and there was this, this big plant outside his window, full of possibilities and stuff.. And he lived in a village, and you live in the Village..",,,joyful
train,s01_e04_c07,8,s01_e04_c07_u008,unknown,"Okay, but Pheebs, Pheebs, Jack gave up a cow, I gave up an orthodontist. Okay, I-I-I know, I know I didn't love him-",,,neutral
train,s01_e04_c07,9,s01_e04_c07_u009,unknown,"Oh, see, Jack did love the cow.",,,neutral
train,s01_e04_c07,10,s01_e04_c07_u010,unknown,"But see, it was a plan. Y'know, it was clear. It was figured out, and now everything's just kinda like...",,,neutral
train,s01_e04_c07,11,s01_e04_c07_u011,unknown,Floopy?,,,neutral
train,s01_e04_c07,12,s01_e04_c07_u012,unknown,Yeah.,,,neutral
train,s01_e04_c07,13,s01_e04_c07_u013,unknown,"So what, you're not the only one. I mean, half the time we don't know where we're going. You've just gotta figure at some point it's all gonna come together, and it's just gonna be... un-floopy.",,,neutral
train,s01_e04_c07,14,s01_e04_c07_u014,unknown,"Oh, like that's a word.",,,neutral
train,s01_e04_c07,15,s01_e04_c07_u015,unknown,"Okay, but Monica, what if- what if it doesn't come together?",,,scared
train,s01_e04_c07,16,s01_e04_c07_u016,unknown,...Pheebs?,,,neutral
train,s01_e04_c07,17,s01_e04_c07_u017,unknown,"Oh, well... 'cause.... you just... I don't like this question.",,,neutral
train,s01_e04_c07,18,s01_e04_c07_u018,unknown,"Okay, see, see, you guys, what if we don't get magic beans? I mean, what if all we've got are.. beans?",,,neutral
train,s01_e04_c08,1,s01_e04_c08_u001,unknown,"Get him! GET HIM! Get him! Get- YESSS! Not laughing now, are ya pal!",,,mad
train,s01_e04_c08,2,s01_e04_c08_u002,unknown,"See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks.",,,neutral
train,s01_e04_c08,3,s01_e04_c08_u003,unknown,Pass it! Pass it!,,,powerful
train,s01_e04_c08,4,s01_e04_c08_u004,unknown,He's open!,,,joyful
train,s01_e04_c08,5,s01_e04_c08_u005,unknown,Shoot! Shoot! Shoot!,,,joyful
train,s01_e04_c08,7,s01_e04_c08_u007,unknown,"Hey, look, we're on that TV thing!",,,joyful
train,s01_e04_c09,1,s01_e04_c09_u001,unknown,'Scuse me.,,,neutral
train,s01_e04_c09,2,s01_e04_c09_u002,unknown,"It says to call this number if you're not completely satisfied with this candy bar. Well, I'm not completely satisfied.",,,mad
train,s01_e04_c09,3,s01_e04_c09_u003,unknown,"Listen, it's kind of an emergency. Well, I guess you know that, or we'd be in the predicament room.",,,mad
train,s01_e04_c09,4,s01_e04_c09_u004,unknown,"Hold on. Fill these out, sit over there.",,,mad
train,s01_e04_c09,5,s01_e04_c09_u005,unknown,"Look, I don't wanna make any trouble, okay, but I'm in a lot of pain here, alright? My face is dented.",,,mad
train,s01_e04_c09,6,s01_e04_c09_u006,unknown,"Well, you'll have to wait your turn.",,,mad
train,s01_e04_c09,7,s01_e04_c09_u007,unknown,"Well, how long do you think it'll be?",,,neutral
train,s01_e04_c09,8,s01_e04_c09_u008,unknown,Any minute now.,,,mad
train,s01_e04_c09,9,s01_e04_c09_u009,unknown,"Hey, this- Heyy...",,,mad
train,s01_e04_c12,1,s01_e04_c12_u001,unknown,Light still out?,,,neutral
train,s01_e04_c12,2,s01_e04_c12_u002,unknown,Yeah.,,,neutral
train,s01_e04_c12,3,s01_e04_c12_u003,unknown,Oh. Maybe they're- napping.,,,neutral
train,s01_e04_c12,4,s01_e04_c12_u004,unknown,"Oh please, they're having sex.",,,joyful
train,s01_e04_c12,5,s01_e04_c12_u005,unknown,Shut up!,,,mad
train,s01_e04_c12,6,s01_e04_c12_u006,unknown,"So, whaddya think George is like?",,,neutral
train,s01_e04_c12,7,s01_e04_c12_u007,unknown,I think he's shy.,,,neutral
train,s01_e04_c12,8,s01_e04_c12_u008,unknown,Yeah?,,,neutral
train,s01_e04_c12,9,s01_e04_c12_u009,unknown,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,,,neutral
train,s01_e04_c13,1,s01_e04_c13_u001,unknown,I remember the moonlight coming through the window- and her face had the most incredible glow.,,,peaceful
train,s01_e04_c13,2,s01_e04_c13_u002,unknown,"Yes, the moon, the glow, the magical feeling, you did this part- Could I get some painkillers over here, please?",,,mad
train,s01_e04_c13,3,s01_e04_c13_u003,unknown,"He's right, enough, already. What is the big deal about today? So you slept with her for the first time, so what? You slept with her for seven years after that.",,,neutral
train,s01_e04_c13,4,s01_e04_c13_u004,unknown,"Look, it's just a little more complicated...",,,scared
train,s01_e04_c13,5,s01_e04_c13_u005,unknown,"Well, what? What? What is it? That she left you? That she likes women? That she left you for another woman that likes women?",,,joyful
train,s01_e04_c13,6,s01_e04_c13_u006,unknown,"Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...",,,mad
train,s01_e04_c13,7,s01_e04_c13_u007,unknown,Then what?,,,neutral
train,s01_e04_c13,8,s01_e04_c13_u008,unknown,My first time with Carol was...,,,scared
train,s01_e04_c13,9,s01_e04_c13_u009,unknown,What?,,,neutral
train,s01_e04_c13,10,s01_e04_c13_u010,unknown,It was my first time.,,,sad
train,s01_e04_c13,11,s01_e04_c13_u011,unknown,With Carol? Oh.,,,neutral
train,s01_e04_c13,12,s01_e04_c13_u012,unknown,"So in your whole life, you've only been with one oh.",,,neutral
train,s01_e04_c13,13,s01_e04_c13_u013,unknown,"Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!",,,joyful
train,s01_e04_c14,1,s01_e04_c14_u001,unknown,"Okay. Okay, I got one. Do you remember that vegetarian pate that I made that you loved so much?",,,joyful
train,s01_e04_c14,2,s01_e04_c14_u002,unknown,Uh-huh.,,,neutral
train,s01_e04_c14,3,s01_e04_c14_u003,unknown,"Well, unless goose is a vegetable...ha haaaah!",,,joyful
train,s01_e04_c14,4,s01_e04_c14_u004,unknown,"Oh! Oh! Oh! Okay, fine, fine. Now I don't feel so bad about sleeping with Jason Hurley.",,,mad
train,s01_e04_c14,5,s01_e04_c14_u005,unknown,What?! You slept with Jason?,,,mad
train,s01_e04_c14,6,s01_e04_c14_u006,unknown,You'd already broken up.,,,neutral
train,s01_e04_c14,7,s01_e04_c14_u007,unknown,How long?,,,neutral
train,s01_e04_c14,8,s01_e04_c14_u008,unknown,A couple hours.,,,neutral
train,s01_e04_c14,9,s01_e04_c14_u009,unknown,"Oh, that's nice!",,,mad
train,s01_e04_c14,10,s01_e04_c14_u010,unknown,"Okay, okay, okay, I got one! Anyway- The valentine Tommy Rollerson left in your locker was really from me.",,,powerful
train,s01_e04_c14,11,s01_e04_c14_u011,unknown,Excuse me?!,,,mad
train,s01_e04_c14,12,s01_e04_c14_u012,unknown,Hello? Like he was really gonna send you one? She was a big girl.,,,joyful
train,s01_e04_c14,13,s01_e04_c14_u013,unknown,"Really. Well, at least 'big girls' don't pee in their pants in seventh grade!",,,mad
train,s01_e04_c14,14,s01_e04_c14_u014,unknown,I was laughing! You made me laugh!,,,mad
train,s01_e04_c14,15,s01_e04_c14_u015,unknown,There he is! There he is!,,,joyful
train,s01_e04_c14,16,s01_e04_c14_u016,unknown,Where?,,,neutral
train,s01_e04_c14,17,s01_e04_c14_u017,unknown,Right- where we've been looking all night!,,,joyful
train,s01_e04_c14,18,s01_e04_c14_u018,unknown,He is so cute!,,,joyful
train,s01_e04_c14,19,s01_e04_c14_u019,unknown,"Oh, George, baby, drop the towel!",,,joyful
train,s01_e04_c14,20,s01_e04_c14_u020,unknown,"Yeah, drop it! Drop the towel! Please drop the wowww.",,,joyful
train,s01_e04_c15,1,s01_e04_c15_u001,unknown,Man. Can you believe he's only had sex with one woman?,,,joyful
train,s01_e04_c15,2,s01_e04_c15_u002,unknown,"I think it's great. Y'know, it's sweet, it's romantic...",,,neutral
train,s01_e04_c15,3,s01_e04_c15_u003,unknown,Really?,,,scared
train,s01_e04_c15,4,s01_e04_c15_u004,unknown,"No, you kidding? The guy's a freak..",,,powerful
train,s01_e04_c15,5,s01_e04_c15_u005,unknown,"Hey, buddy.",,,neutral
train,s01_e04_c15,6,s01_e04_c15_u006,unknown,Hi.,,,mad
train,s01_e04_c15,7,s01_e04_c15_u007,unknown,"Oh, that's attractive.",,,joyful
train,s01_e04_c15,8,s01_e04_c15_u008,unknown,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",,,joyful
train,s01_e04_c15,9,s01_e04_c15_u009,unknown,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",,,mad
train,s01_e04_c15,10,s01_e04_c15_u010,unknown,"Oh, ah- the kid has it.",,,neutral
train,s01_e04_c15,11,s01_e04_c15_u011,unknown,"The kid...? Excuse me, uh, that's, that's my puck.",,,mad
train,s01_e04_c15,12,s01_e04_c15_u012,unknown,"I found it. Finders keepers, losers weepers.",,,powerful
train,s01_e04_c15,13,s01_e04_c15_u013,unknown,"You gotta do it, man.",,,powerful
train,s01_e04_c15,14,s01_e04_c15_u014,unknown,"Oh yeah? Well, I'm rubber, you're glue, whatever can't do it. Listen, uh- gimme back my puck.",,,powerful
train,s01_e04_c15,15,s01_e04_c15_u015,unknown,No.,,,powerful
train,s01_e04_c15,16,s01_e04_c15_u016,unknown,"'Yes', how about. C'mere. Gimme!",,,mad
train,s01_e04_c15,17,s01_e04_c15_u017,unknown,No! No!,,,mad
train,s01_e04_c15,18,s01_e04_c15_u018,unknown,Hey! Hey! No rough holding in my ER!,,,mad
train,s01_e04_c15,19,s01_e04_c15_u019,unknown,GIVE ME MY PUCK!!,,,mad
train,s01_e04_c15,20,s01_e04_c15_u020,unknown,...Now that was fun.,,,joyful
train,s01_e04_c16,1,s01_e04_c16_u001,unknown,"Okay, Monica: Right foot red.",,,joyful
train,s01_e04_c16,2,s01_e04_c16_u002,unknown,"Could've played Monopoly, but nooooo.",,,joyful
train,s01_e04_c16,4,s01_e04_c16_u004,unknown,Thanks.,,,neutral
train,s01_e04_c16,5,s01_e04_c16_u005,unknown,"Okay, Pheebs: Right hand blue. Good.",,,joyful
train,s01_e04_c16,7,s01_e04_c16_u007,unknown,"Hello? Oh, uh, Rachel, it's the Visa card people.",,,neutral
train,s01_e04_c16,8,s01_e04_c16_u008,unknown,"Oh, okay. Will you take my place?",,,neutral
train,s01_e04_c16,9,s01_e04_c16_u009,unknown,"Alright. Yes, this is Rachel.",,,neutral
train,s01_e04_c16,10,s01_e04_c16_u010,unknown,"Nooo! Hello? Oh, yeah, no, I know, I-I haven't been using it much. Oh, well, thanks, but, I'm okay, really.",,,neutral
train,s01_e04_c16,11,s01_e04_c16_u011,unknown,Green. To the green.,,,neutral
train,s01_e04_c16,12,s01_e04_c16_u012,unknown,I've got magic beans. Never-never mind.,,,neutral
train,s01_e04_c16,13,s01_e04_c16_u013,unknown,"To the left, to the left- aww!",,,joyful
train,s01_e04_c16,14,s01_e04_c16_u014,unknown,Ohhh... I'm fine.,,,neutral
train,s01_e05_c01,1,s01_e05_c01_u001,unknown,Would you let it go? It's not that big a deal.,,,mad
train,s01_e05_c01,2,s01_e05_c01_u002,unknown,"Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?",,,mad
train,s01_e05_c01,3,s01_e05_c01_u003,unknown,Come on! You guys can pee standing up.,,,mad
train,s01_e05_c01,4,s01_e05_c01_u004,unknown,"We can? All right, I'm tryin' that.",,,peaceful
train,s01_e05_c01,5,s01_e05_c01_u005,unknown,"Ok, you know what blows my mind? Women can see breasts any time they want. You just look down and there they are. How you get any work done is beyond me.",,,neutral
train,s01_e05_c01,6,s01_e05_c01_u006,unknown,"Oh, ok, you know what I don't get? The way guys can do so many mean things, and then not even care.",,,mad
train,s01_e05_c01,8,s01_e05_c01_u008,unknown,Multiple orgasms!,,,neutral
train,s01_e05_c03,1,s01_e05_c03_u001,unknown,"Monica, I'm tellin' you, this guy is perfect for you.",,,joyful
